3	87	51.009803	51.009803	51.009803
3	88	51.971146	51.971146	51.971146
3	89	17.117243	17.117243	17.117243
3	90	83.216585	83.216585	83.216585
3	91	31.764760	31.764760	31.764760
3	92	42.638011	42.638011	42.638011
3	93	44.553339	44.553339	44.553339
3	94	45.276926	45.276926	45.276926
3	95	44.204072	44.204072	44.204072
3	96	50.990195	50.990195	50.990195
3	97	39.115214	39.115214	39.115214
3	98	59.774577	59.774577	59.774577
3	99	23.345235	23.345235	23.345235
3	100	40.199502	40.199502	40.199502
3	101	12.041595	12.041595	12.041595
4	1	39.357337	39.357337	39.357337
4	2	3.000000	3.000000	3.000000
4	3	10.000000	10.000000	10.000000
4	5	5.385165	5.385165	5.385165
4	6	2.000000	2.000000	2.000000
4	7	10.770330	10.770330	10.770330
4	8	12.206556	12.206556	12.206556
4	9	8.602325	8.602325	8.602325
4	10	51.419841	51.419841	51.419841
4	11	46.572524	46.572524	46.572524
4	12	47.127487	47.127487	47.127487
4	13	42.379240	42.379240	42.379240
4	14	52.810984	52.810984	52.810984
4	15	43.462628	43.462628	43.462628
4	16	49.244289	49.244289	49.244289
4	17	50.089919	50.089919	50.089919
4	18	45.650849	45.650849	45.650849
4	19	82.969874	82.969874	82.969874
4	20	77.620873	77.620873	77.620873
4	21	72.801099	72.801099	72.801099
4	22	82.000000	82.000000	82.000000
4	23	72.277244	72.277244	72.277244
4	24	81.584312	81.584312	81.584312
4	25	71.805292	71.805292	71.805292
4	26	81.049368	81.049368	81.049368
4	27	91.400219	91.400219	91.400219
4	28	88.481637	88.481637	88.481637
4	29	89.022469	89.022469	89.022469
4	30	84.403791	84.403791	84.403791
4	31	85.912746	85.912746	85.912746
4	32	82.800966	82.800966	82.800966
4	33	85.146932	85.146932	85.146932
4	34	87.000000	87.000000	87.000000
4	35	80.430094	80.430094	80.430094
4	36	45.000000	45.000000	45.000000
4	37	43.000000	43.000000	43.000000
4	38	43.104524	43.104524	43.104524
4	39	40.311289	40.311289	40.311289
4	40	38.327536	38.327536	38.327536
4	41	38.000000	38.000000	38.000000
4	42	37.363083	37.363083	37.363083
4	43	33.376639	33.376639	33.376639
4	44	33.000000	33.000000	33.000000
4	45	33.136083	33.136083	33.136083
4	46	3.605551	3.605551	3.605551
4	47	6.403124	6.403124	6.403124
4	48	44.721360	44.721360	44.721360
4	49	82.462113	82.462113	82.462113
4	50	75.690158	75.690158	75.690158
4	51	70.710678	70.710678	70.710678
4	52	72.897188	72.897188	72.897188
4	53	55.081757	55.081757	55.081757
4	54	35.057096	35.057096	35.057096
4	55	41.400483	41.400483	41.400483
4	56	26.248809	26.248809	26.248809
4	57	57.306195	57.306195	57.306195
4	58	60.530984	60.530984	60.530984
4	59	75.325958	75.325958	75.325958
4	60	66.098411	66.098411	66.098411
4	61	25.961510	25.961510	25.961510
4	62	30.479501	30.479501	30.479501
4	63	65.946948	65.946948	65.946948
4	64	77.935871	77.935871	77.935871
4	65	59.615434	59.615434	59.615434
4	66	46.840154	46.840154	46.840154
4	67	51.623638	51.623638	51.623638
4	68	60.108236	60.108236	60.108236
4	69	30.805844	30.805844	30.805844
4	70	34.205263	34.205263	34.205263
4	71	20.615528	20.615528	20.615528
4	72	52.430907	52.430907	52.430907
4	73	45.617979	45.617979	45.617979
4	74	32.015621	32.015621	32.015621
4	75	65.030762	65.030762	65.030762
4	76	81.786307	81.786307	81.786307
4	77	82.298238	82.298238	82.298238
4	78	82.006097	82.006097	82.006097
4	79	32.202484	32.202484	32.202484
4	80	23.345235	23.345235	23.345235
4	81	45.486262	45.486262	45.486262
4	82	38.183766	38.183766	38.183766
4	83	42.296572	42.296572	42.296572
4	84	56.044625	56.044625	56.044625
4	85	66.037868	66.037868	66.037868
4	86	74.330344	74.330344	74.330344
4	87	61.008196	61.008196	61.008196
4	88	61.814238	61.814238	61.814238
4	89	27.073973	27.073973	27.073973
4	90	91.787799	91.787799	91.787799
4	91	40.853396	40.853396	40.853396
4	92	50.774009	50.774009	50.774009
4	93	52.201533	52.201533	52.201533
4	94	51.088159	51.088159	51.088159
4	95	50.931326	50.931326	50.931326
4	96	58.821765	58.821765	58.821765
4	97	45.276926	45.276926	45.276926
4	98	69.375788	69.375788	69.375788
4	99	33.241540	33.241540	33.241540
4	100	50.159745	50.159745	50.159745
4	101	20.124612	20.124612	20.124612
5	1	36.055513	36.055513	36.055513
5	2	7.071068	7.071068	7.071068
5	3	5.385165	5.385165	5.385165
5	4	5.385165	5.385165	5.385165
5	6	5.000000	5.000000	5.000000
5	7	5.385165	5.385165	5.385165
5	8	7.071068	7.071068	7.071068
5	9	5.000000	5.000000	5.000000
5	10	46.097722	46.097722	46.097722
5	11	41.231056	41.231056	41.231056
5	12	41.761226	41.761226	41.761226
5	13	37.000000	37.000000	37.000000
5	14	47.434165	47.434165	47.434165
5	15	38.078866	38.078866	38.078866
5	16	43.863424	43.863424	43.863424
5	17	44.721360	44.721360	44.721360
5	18	40.311289	40.311289	40.311289
5	19	78.746428	78.746428	78.746428
5	20	73.375745	73.375745	73.375745
5	21	68.622154	68.622154	68.622154
5	22	77.620873	77.620873	77.620873
5	23	68.007353	68.007353	68.007353
5	24	77.129761	77.129761	77.129761
5	25	67.446275	67.446275	67.446275
5	26	76.485293	76.485293	76.485293
5	27	90.138782	90.138782	90.138782
5	28	87.464278	87.464278	87.464278
5	29	87.658428	87.658428	87.658428
5	30	83.216585	83.216585	83.216585
5	31	84.403791	84.403791	84.403791
5	32	81.541401	81.541401	81.541401
5	33	83.600239	83.600239	83.600239
5	34	85.146932	85.146932	85.146932
5	35	79.056942	79.056942	79.056942
5	36	47.265209	47.265209	47.265209
5	37	45.276926	45.276926	45.276926
5	38	45.044423	45.044423	45.044423
5	39	42.000000	42.000000	42.000000
5	40	40.000000	40.000000	40.000000
5	41	40.311289	40.311289	40.311289
5	42	38.327536	38.327536	38.327536
5	43	35.000000	35.000000	35.000000
5	44	35.355339	35.355339	35.355339
5	45	35.057096	35.057096	35.057096
5	46	2.000000	2.000000	2.000000
5	47	2.000000	2.000000	2.000000
5	48	39.357337	39.357337	39.357337
5	49	78.160092	78.160092	78.160092
5	50	71.470274	71.470274	71.470274
5	51	68.767725	68.767725	68.767725
5	52	69.462220	69.462220	69.462220
5	53	50.249378	50.249378	50.249378
5	54	30.000000	30.000000	30.000000
5	55	40.311289	40.311289	40.311289
5	56	22.360680	22.360680	22.360680
5	57	54.083269	54.083269	54.083269
5	58	55.901699	55.901699	55.901699
5	59	70.178344	70.178344	70.178344
5	60	60.827625	60.827625	60.827625
5	61	20.615528	20.615528	20.615528
5	62	29.154759	29.154759	29.154759
5	63	63.639610	63.639610	63.639610
5	64	75.000000	75.000000	75.000000
5	65	55.901699	55.901699	55.901699
5	66	42.720019	42.720019	42.720019
5	67	47.853944	47.853944	47.853944
5	68	58.137767	58.137767	58.137767
5	69	28.284271	28.284271	28.284271
5	70	30.083218	30.083218	30.083218
5	71	18.601075	18.601075	18.601075
5	72	51.478151	51.478151	51.478151
5	73	45.541190	45.541190	45.541190
5	74	26.907248	26.907248	26.907248
5	75	60.000000	60.000000	60.000000
5	76	76.485293	76.485293	76.485293
5	77	78.892332	78.892332	78.892332
5	78	77.058419	77.058419	77.058419
5	79	26.832816	26.832816	26.832816
5	80	18.439089	18.439089	18.439089
5	81	42.638011	42.638011	42.638011
5	82	36.400549	36.400549	36.400549
5	83	37.656341	37.656341	37.656341
5	84	51.865210	51.865210	51.865210
5	85	63.007936	63.007936	63.007936
5	86	71.400280	71.400280	71.400280
5	87	56.008928	56.008928	56.008928
5	88	56.568542	56.568542	56.568542
5	89	22.360680	22.360680	22.360680
5	90	88.509886	88.509886	88.509886
5	91	37.121422	37.121422	37.121422
5	92	47.801674	47.801674	47.801674
5	93	49.578221	49.578221	49.578221
5	94	49.648766	49.648766	49.648766
5	95	48.918299	48.918299	48.918299
5	96	56.080300	56.080300	56.080300
5	97	43.600459	43.600459	43.600459
5	98	64.031242	64.031242	64.031242
5	99	28.635642	28.635642	28.635642
5	100	45.398238	45.398238	45.398238
5	101	17.029386	17.029386	17.029386
6	1	40.311289	40.311289	40.311289
6	2	5.000000	5.000000	5.000000
6	3	10.198039	10.198039	10.198039
6	4	2.000000	2.000000	2.000000
6	5	5.000000	5.000000	5.000000
6	7	10.198039	10.198039	10.198039
6	8	11.180340	11.180340	11.180340
6	9	7.071068	7.071068	7.071068
6	10	50.990195	50.990195	50.990195
6	11	46.097722	46.097722	46.097722
6	12	46.572524	46.572524	46.572524
6	13	41.761226	41.761226	41.761226
6	14	52.201533	52.201533	52.201533
6	15	42.720019	42.720019	42.720019
6	16	48.466483	48.466483	48.466483
6	17	49.244289	49.244289	49.244289
6	18	44.721360	44.721360	44.721360
6	19	83.522452	83.522452	83.522452
6	20	78.160092	78.160092	78.160092
6	21	73.375745	73.375745	73.375745
6	22	82.462113	82.462113	82.462113
6	23	72.801099	72.801099	72.801099
6	24	82.000000	82.000000	82.000000
6	25	72.277244	72.277244	72.277244
6	26	81.394103	81.394103	81.394103
6	27	93.005376	93.005376	93.005376
6	28	90.138782	90.138782	90.138782
6	29	90.603532	90.603532	90.603532
6	30	86.023253	86.023253	86.023253
6	31	87.458562	87.458562	87.458562
6	32	84.403791	84.403791	84.403791
6	33	86.683332	86.683332	86.683332
6	34	88.459030	88.459030	88.459030
6	35	82.006097	82.006097	82.006097
6	36	47.000000	47.000000	47.000000
6	37	45.000000	45.000000	45.000000
6	38	45.099889	45.099889	45.099889
6	39	42.296572	42.296572	42.296572
6	40	40.311289	40.311289	40.311289
6	41	40.000000	40.000000	40.000000
6	42	39.293765	39.293765	39.293765
6	43	35.355339	35.355339	35.355339
6	44	35.000000	35.000000	35.000000
6	45	35.128336	35.128336	35.128336
6	46	3.000000	3.000000	3.000000
6	47	5.385165	5.385165	5.385165
6	48	43.863424	43.863424	43.863424
6	49	82.969874	82.969874	82.969874
6	50	76.243032	76.243032	76.243032
6	51	72.138755	72.138755	72.138755
6	52	73.824115	73.824115	73.824115
6	53	55.226805	55.226805	55.226805
6	54	35.000000	35.000000	35.000000
6	55	43.011626	43.011626	43.011626
6	56	26.925824	26.925824	26.925824
6	57	58.309519	58.309519	58.309519
6	58	60.827625	60.827625	60.827625
6	59	75.166482	75.166482	75.166482
6	60	65.764732	65.764732	65.764732
6	61	25.495098	25.495098	25.495098
6	62	32.015621	32.015621	32.015621
6	63	67.268120	67.268120	67.268120
6	64	79.056942	79.056942	79.056942
6	65	60.415230	60.415230	60.415230
6	66	47.434165	47.434165	47.434165
6	67	52.392748	52.392748	52.392748
6	68	61.522354	61.522354	61.522354
6	69	32.015621	32.015621	32.015621
6	70	34.785054	34.785054	34.785054
6	71	21.931712	21.931712	21.931712
6	72	54.083269	54.083269	54.083269
6	73	47.423623	47.423623	47.423623
6	74	30.805844	30.805844	30.805844
6	75	65.000000	65.000000	65.000000
6	76	81.394103	81.394103	81.394103
6	77	83.240615	83.240615	83.240615
6	78	82.054860	82.054860	82.054860
6	79	31.384710	31.384710	31.384710
6	80	22.022716	22.022716	22.022716
6	81	46.615448	46.615448	46.615448
6	82	39.623226	39.623226	39.623226
6	83	42.579338	42.579338	42.579338
6	84	56.612719	56.612719	56.612719
6	85	67.119297	67.119297	67.119297
6	86	75.451971	75.451971	75.451971
6	87	61.008196	61.008196	61.008196
6	88	61.522354	61.522354	61.522354
6	89	27.294688	27.294688	27.294688
6	90	92.784697	92.784697	92.784697
6	91	41.629317	41.629317	41.629317
6	92	51.865210	51.865210	51.865210
6	93	53.413481	53.413481	53.413481
6	94	52.630789	52.630789	52.630789
6	95	52.325902	52.325902	52.325902
6	96	60.000000	60.000000	60.000000
6	97	46.754679	46.754679	46.754679
6	98	68.883960	68.883960	68.883960
6	99	33.541020	33.541020	33.541020
6	100	50.358713	50.358713	50.358713
6	101	21.095023	21.095023	21.095023
7	1	33.301652	33.301652	33.301652
7	2	12.206556	12.206556	12.206556
7	3	4.000000	4.000000	4.000000
7	4	10.770330	10.770330	10.770330
7	5	5.385165	5.385165	5.385165
7	6	10.198039	10.198039	10.198039
